S no,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Air Quality Index (PM),Cloudiness, Power Consumption in A Zone
22512,20.7,89.7,0.064,31.44,25.54,155,0,24095.36424
22513,20.69,89.5,0.061,42.29,33.15,159,0,24553.11258
22514,20.75,89.4,0.064,44.22,36.39,155,0,25176.15894
22515,20.75,89,0.066,47.8,39.01,158,0,25316.02649
22516,20.76,88.6,0.067,70.7,56.84,155,0,25468.60927
22517,20.8,87.9,0.069,105.3,86.2,154,0,25837.35099
22518,21,87.6,0.066,131.3,104.3,151,0,26078.9404
22519,21.06,87.4,0.068,136.2,106.3,155,0,26841.8543
22520,21.11,87.4,0.067,234.5,184.7,156,0,27312.31788
22521,21.25,86.8,0.066,333,295.2,155,0,27782.78146
22522,21.64,86.3,0.069,528.4,473,156,0,26460.39735
22523,21.8,84.6,0.068,575.6,511.3,152,0,26396.82119
22524,22.18,83.2,0.068,624.4,557.1,154,0,26714.70199
22525,22.45,80.1,0.067,535.4,471.1,157,0,27147.01987
22526,22.51,77.7,0.069,550.3,481,158,0,27363.17881
22527,22.74,77.2,0.071,694.8,615.7,150,0,27604.76821
22528,22.76,77,0.066,730,635.7,151,0,27922.64901
22529,22.7,77.7,0.069,717,608.1,156,0,28469.40397
22530,22.81,77,0.068,865,703,153,0,29423.04636
22531,23.07,77,0.067,595.8,433.4,151,0,29028.87417
22532,22.76,76.5,0.072,470,351.3,155,0,29486.62252
22533,22.76,75.5,0.07,789,431.2,156,0,29995.23179
22534,22.99,73.1,0.072,479.8,346.7,152,0,30033.37748
22535,22.94,73.2,0.072,377.5,282.2,153,0,30618.27815
22536,22.9,74.9,0.07,359.3,264,155,0,30300.39735
22537,22.86,75.9,0.07,339,256.4,158,0,30669.13907
22538,22.5,77.1,0.07,310,245.7,152,0,30605.56291
22539,22.33,78.4,0.068,283.7,227.2,154,0,30783.57616
22540,22.38,78.5,0.069,299,238.2,152,0,31101.45695
22541,22.32,79.3,0.071,394.6,303.2,154,0,30707.28477
22542,22.44,79.5,0.068,451.2,334.9,157,0,34420.13245
22543,22.51,80.1,0.068,706,420.4,157,0,34928.74172
22544,22.63,79.3,0.07,533,354.2,158,0,35055.89404
22545,22.6,79.3,0.07,423.9,302.1,159,0,34966.88742
22546,22.48,78.8,0.068,477.2,350.2,154,0,34928.74172
22547,22.59,78.5,0.066,477.8,351.8,154,0,35030.46358
22548,22.69,78.7,0.069,379.4,297.9,152,0,35030.46358
22549,22.6,78.9,0.069,305.4,230.5,154,0,35780.66225
22550,22.25,79.9,0.066,200.6,155,159,0,36085.82781
22551,21.99,80.7,0.069,197.3,161.6,159,0,35831.52318
22552,21.87,80.8,0.072,170.9,138.6,151,0,35895.09934
22553,21.78,79.6,0.067,194.4,161.6,150,0,35767.94702
22554,21.84,80.1,0.069,201,171,156,0,35806.09272
22555,21.84,79.4,0.067,265.6,210.6,150,0,35628.07947
22556,21.98,79.1,0.071,303.9,234,153,0,35628.07947
22557,22.13,78,0.067,527,348,153,0,35729.80132
22558,22.43,77.4,0.07,532.4,369.4,151,0,35844.23841
22559,22.57,76.8,0.07,491.9,348.7,157,0,35856.95364
22560,22.58,76.3,0.068,346.4,267.4,158,0,35945.96026
22561,22.7,76.2,0.068,342.2,249.6,150,0,35526.35762
22562,22.78,74.9,0.069,251,201,151,0,35500.92715
22563,22.66,75.9,0.069,196.6,159.8,154,0,35144.90066
22564,22.58,77.3,0.07,148.8,120.4,151,0,35157.61589
22565,22.37,78.7,0.07,169.6,130.2,155,0,35564.50331
22566,22.2,80.1,0.068,174.1,141.9,157,0,35513.64238
22567,22.02,81,0.072,193.4,147.3,150,0,35742.51656
22568,22.04,81.1,0.066,255.2,183.4,156,0,36085.82781
22569,22.07,81,0.068,183.3,147.2,158,0,36429.13907
22570,22.05,81.2,0.069,142.5,116.2,150,0,36594.43709
22571,22.06,81.7,0.066,177.6,141.9,157,0,36886.88742
22572,22.1,81.6,0.065,191.3,151.8,152,0,37192.05298
22573,22.08,81.6,0.064,125.7,99.8,151,0,37281.0596
22574,21.99,82.1,0.066,63.87,52.84,155,0,37891.39073
22575,21.83,82.6,0.07,51.48,41.92,156,0,38679.7351
22576,21.63,84.2,0.067,73,56.71,153,0,39404.50331
22577,21.53,84,0.065,109.4,84.9,155,0,40523.44371
22578,21.73,82.9,0.07,128,101.4,151,0,41477.08609
22579,21.81,83.1,0.067,152.5,132.3,153,0,42418.01325
22580,21.66,83.7,0.066,137.2,121.2,152,0,44961.0596
22581,21.48,83.4,0.066,102.3,89.6,152,0,46105.43046
22582,21.41,83,0.066,74.7,65,157,0,45711.25828
22583,21.4,83.8,0.066,55.7,47.13,157,0,44732.18543
22584,21.3,84.2,0.07,41.19,34.99,150,0,44147.28477
22585,21.2,84.3,0.073,25.95,21.71,150,0,44795.76159
22586,21.17,84.5,0.073,16.17,13.4,151,0,45215.36424
22587,21.06,84.9,0.072,8.94,7.33,153,0,45647.68212
22588,20.98,85.3,0.068,4.495,3.591,157,0,45940.13245
22589,20.89,85.6,0.065,0.629,0.467,150,0,46067.28477
22590,20.81,86,0.068,0.124,0.156,154,0,45914.70199
22591,20.78,86.3,0.071,0.055,0.122,153,0,45317.08609
22592,20.77,86.6,0.067,0.08,0.119,156,0,45100.92715
22593,20.76,86.8,0.065,0.066,0.096,152,0,44783.04636
22594,20.75,86.9,0.068,0.055,0.082,159,0,44579.60265
22595,20.75,87.2,0.065,0.069,0.119,157,0,44516.02649
22596,20.79,87.4,0.067,0.044,0.115,158,0,44592.31788
22597,20.8,87.7,0.065,0.04,0.107,156,0,44452.45033
22598,20.68,88,0.069,0.051,0.148,156,0,44605.03311
22599,20.57,88.4,0.067,0.033,0.152,154,0,44617.74834
22600,20.62,88.5,0.066,0.059,0.133,151,0,44528.74172
22601,20.57,88.7,0.066,0.029,0.137,156,0,44134.56954
22602,20.5,88.9,0.067,0.062,0.115,159,0,43918.4106
22603,20.47,89.1,0.066,0.04,0.119,159,0,43371.65563
22604,20.43,89.1,0.065,0.051,0.137,152,0,43002.91391
22605,20.38,89,0.066,0.029,0.152,156,0,42557.88079
22606,20.33,89,0.067,0.051,0.145,158,0,41794.96689
22607,20.35,89,0.065,0.055,0.13,156,0,41438.9404
22608,20.3,89.1,0.065,0.033,0.126,152,0,40879.4702
22609,20.3,89.2,0.066,0.048,0.178,159,0,40052.98013
22610,20.34,89.2,0.067,0.051,0.156,153,0,39455.36424
22611,20.28,89.4,0.067,0.044,0.141,153,0,39099.33775
22612,20.24,89.5,0.066,0.059,0.141,155,0,38641.5894
22613,20.11,89.4,0.067,0.037,0.163,152,0,38158.4106
22614,20.14,89.4,0.067,0.048,0.159,156,0,38031.25828
22615,20.1,89.4,0.065,0.059,0.126,150,0,37916.82119
22616,20.04,89.3,0.067,0.033,0.156,154,0,37738.80795
22617,19.98,89.3,0.067,0.011,0.163,150,0,37713.37748
22618,19.96,89.3,0.065,0.022,0.208,155,0,37967.68212
22619,19.95,89.1,0.067,0.048,0.141,152,0,38667.01987
22620,19.97,89.1,0.067,0.055,0.13,158,0,39328.21192
22621,19.99,89.1,0.066,0.029,0.196,153,0,40129.27152
22622,19.96,89,0.065,0.022,0.226,151,0,40396.29139
22623,19.82,89,0.067,0.033,0.156,152,0,39963.97351
22624,19.77,89.2,0.067,0.04,0.163,158,0,39251.92053
22625,19.92,89.1,0.068,0.037,0.185,156,0,38756.02649
22626,19.9,89.1,0.069,0.037,0.137,159,0,38018.54305
22627,19.95,89.2,0.069,0.044,0.156,155,0,37306.49007
22628,19.94,89.2,0.068,0.051,0.141,156,0,36581.72185
22629,19.89,89.3,0.07,0.026,0.174,155,0,34661.72185
22630,19.79,89.4,0.069,0.04,0.163,151,0,32398.4106
22631,19.68,89.7,0.068,0.037,0.133,153,0,31279.4702
22632,19.62,89.7,0.069,0.033,0.215,150,0,30185.96026
22633,19.6,89.5,0.069,0.055,0.126,158,0,29562.91391
22634,19.58,89.6,0.071,0.044,0.156,151,0,28990.72848
22635,19.63,89.5,0.073,0.037,0.167,153,0,28558.4106
22636,19.67,89.5,0.071,0.044,0.211,153,0,27426.75497
22637,19.65,89.5,0.074,0.048,0.233,150,0,25672.05298
22638,19.66,89.4,0.074,0.048,0.137,158,0,24527.68212
22639,19.63,89.3,0.071,0.055,0.122,150,0,23675.76159
22640,19.64,89.2,0.069,0.04,0.145,150,0,23268.87417
22641,19.63,89.1,0.069,0.051,0.126,156,0,22887.41722
22642,19.67,89,0.067,0.055,0.148,154,0,22849.27152
22643,19.7,88.8,0.068,0.066,0.174,150,0,22722.11921
22644,19.61,88.7,0.066,0.486,0.411,157,0,22429.66887
22645,19.61,88.5,0.066,1.467,1.186,157,0,22340.66225
22646,19.7,88.2,0.067,5.278,4.107,153,0,22416.95364
22647,19.74,87.9,0.065,8.09,6.483,156,0,22277.08609
22648,19.84,87.6,0.067,8.19,6.32,157,0,22455.09934
22649,19.85,87.1,0.066,8.78,7.11,154,0,22455.09934
22650,19.86,86.8,0.065,9.05,7.65,158,0,22569.53642
22651,19.91,86.4,0.067,17.78,14.08,154,0,22760.2649
22652,19.96,85.6,0.069,34.44,26.19,157,0,22849.27152
22653,20.02,85.2,0.069,40.21,30.97,153,0,23256.15894
22654,20.09,85.4,0.071,48.14,38.73,156,0,23535.89404
22655,20.1,86.1,0.072,98.5,78.7,151,0,23790.19868
22656,20.19,86.3,0.072,112.4,90.1,154,0,24095.36424
22657,20.28,86.3,0.072,137.7,110.4,157,0,24692.98013
22658,20.39,86,0.07,140.3,110,157,0,25608.47682
22659,20.5,85.7,0.068,130.6,104.9,151,0,26129.80132
22660,20.48,85.2,0.07,153,123.7,154,0,25888.21192
22661,20.64,85.1,0.071,167.7,134.5,154,0,26574.83444
22662,20.63,84.7,0.072,184.9,152.9,158,0,26689.27152
22663,20.74,84,0.07,199.9,165.1,156,0,27515.76159
22664,20.93,83.4,0.068,257.2,218.9,155,0,28265.96026
22665,21.08,82.7,0.074,225.9,195,152,0,28609.27152
22666,21.2,81.7,0.069,370,336.9,154,0,29105.16556
22667,21.42,80.7,0.069,563.7,531.8,154,0,29537.48344
22668,21.8,79.1,0.072,621.1,591.5,152,0,29791.78808
22669,22.12,77.4,0.069,666.3,639.8,152,0,30300.39735
22670,22.2,75.3,0.068,651.3,620.4,159,0,30974.30464
22671,22.37,74.1,0.069,702,666.8,159,0,31292.18543
22672,22.69,73.7,0.072,714,679,159,0,31584.63576
22673,22.78,72.1,0.069,734,688.4,151,0,31927.94702
22674,22.78,71.7,0.07,732,651.3,159,0,32334.83444
22675,22.73,72.1,0.07,577.2,451.8,154,0,32665.43046
22676,22.67,71.9,0.073,793,395,151,0,33135.89404
22677,23,71.5,0.073,841,261.2,153,0,33199.4702
22678,23.04,71.5,0.071,753,233.7,150,0,33377.48344
22679,23.24,70.7,0.07,882,241.7,154,0,33936.95364
22680,23.14,72.5,0.071,666.6,229.7,152,0,34292.98013
22681,22.97,73.6,0.069,791,241,159,0,34381.98675
22682,23.08,72.4,0.071,937,237.8,152,0,34318.4106
22683,23.32,72.4,0.07,931,241.6,154,0,34572.71523
22684,23.62,71.1,0.071,897,217.4,158,0,28749.13907
22685,23.86,70.3,0.071,881,199.1,150,0,28660.13245
22686,23.43,71.3,0.071,938,211.2,158,0,29003.44371
22687,23.52,71.3,0.07,837,216,154,0,29334.03974
22688,23.29,71.9,0.068,814,218.4,150,0,29308.60927
22689,23.11,71.2,0.07,620.8,190.4,150,0,29562.91391
22690,23.13,71.6,0.071,832,184.9,158,0,29753.64238
22691,23.46,71,0.07,920,187.1,154,0,29791.78808
22692,23.42,71,0.068,929,205.8,155,0,29995.23179
22693,23.38,69.5,0.068,409.6,234.4,157,0,30618.27815
22694,23.53,68.6,0.068,574,297.4,153,0,30745.43046
22695,23.48,70.1,0.068,974,268.9,151,0,30923.44371
22696,23.42,69.7,0.072,892,190.3,151,0,31559.2053
22697,23.3,70,0.07,850,163.9,157,0,32741.72185
22698,23.76,65.23,0.071,871,181.3,153,0,32881.5894
22699,23.79,63.8,0.07,708,196.1,150,0,33364.76821
22700,23.78,62.76,0.071,817,170.3,151,0,33886.09272
22701,23.7,62.66,0.072,780,171.1,150,0,34140.39735
22702,23.93,60.93,0.072,712,228.9,153,0,34165.82781
22703,23.58,63.3,0.071,571,227.8,153,0,35233.90728
22704,23.73,66.4,0.071,765,192,152,0,35233.90728
22705,23.57,66.13,0.068,708,164.5,154,0,34750.72848
22706,23.62,66.6,0.069,685.4,155.3,153,0,34470.99338
22707,23.4,67.17,0.069,664.5,149,153,0,34496.42384
22708,23.46,67.53,0.069,633.4,146.6,152,0,34725.29801
22709,23.68,67.4,0.068,571.3,152.7,155,0,34839.7351
22710,23.33,68.84,0.071,435.6,159.1,151,0,35132.18543
22711,23.14,68.94,0.069,340.3,157.4,156,0,35564.50331
22712,22.85,70.2,0.07,372.4,168.6,151,0,35780.66225
22713,22.76,71,0.07,309.4,173.3,153,0,36034.96689
22714,22.55,70.5,0.07,232.2,173.1,156,0,36301.98675
22715,22.65,69.34,0.072,280.2,237.5,156,0,36645.29801
22716,22.62,69.67,0.074,314.1,290.6,157,0,36963.17881
22717,22.62,69.2,0.07,337.9,327.7,159,0,37281.0596
22718,22.66,68.53,0.072,309.6,302.1,152,0,37637.08609
22719,22.58,69.23,0.074,279.8,274.2,159,0,38501.72185
22720,22.64,68.57,0.071,247.7,242.7,151,0,39633.37748
22721,22.72,69.27,0.073,219.2,214.4,157,0,40650.59603
22722,22.61,70.9,0.069,192.7,188.9,156,0,41566.09272
22723,22.42,71.7,0.071,165.8,162.6,152,0,42723.17881
22724,22.26,72.8,0.071,139.2,135.6,153,0,44350.72848
22725,22.13,73.7,0.067,115.3,111.3,150,0,45622.25166
22726,22.01,74.4,0.067,93.8,90,152,0,46029.13907
22727,21.77,75.9,0.069,73.1,68.88,156,0,44630.46358
22728,21.7,76.8,0.069,50.95,46.93,153,0,43842.11921
22729,21.55,77.6,0.067,34.24,30.92,151,0,44121.8543
22730,21.45,78.2,0.065,19.79,17.17,159,0,45418.80795
22731,21.34,79.2,0.07,8.99,7.66,158,0,46130.86093
22732,21.25,80.1,0.069,3.146,2.591,155,0,45990.99338
22733,21.2,81.2,0.071,0.889,0.793,158,0,46245.29801
22734,21.17,81.8,0.065,0.238,0.133,157,0,46105.43046
22735,21.1,82.6,0.07,0.055,0.104,151,0,45431.52318
22736,21.04,83.1,0.068,0.04,0.163,158,0,45215.36424
22737,21,83.6,0.066,0.051,0.085,154,0,44630.46358
22738,20.96,84.2,0.07,0.069,0.1,157,0,44261.72185
22739,20.94,84.5,0.072,0.099,0.152,156,0,44185.43046
22740,20.91,84.8,0.07,0.04,0.141,155,0,44185.43046
22741,20.91,85,0.069,0.055,0.093,157,0,44210.86093
22742,20.84,85.2,0.067,0.037,0.133,154,0,44147.28477
22743,20.79,85.2,0.069,0.062,0.085,157,0,44210.86093
22744,20.78,85.4,0.068,0.059,0.13,150,0,44388.87417
22745,20.84,85.4,0.066,0.048,0.152,158,0,44185.43046
22746,20.88,85.4,0.067,0.059,0.13,155,0,43778.54305
22747,20.85,85.4,0.066,0.037,0.141,153,0,43091.92053
22748,20.84,85.7,0.067,0.055,0.126,159,0,42392.58278
22749,20.84,85.7,0.064,0.069,0.119,158,0,41922.11921
22750,20.8,85.9,0.067,0.051,0.148,158,0,41400.7947
22751,20.76,86,0.07,0.04,0.163,156,0,40650.59603
22752,20.74,86.2,0.073,0.055,0.111,150,0,39976.68874
22753,20.76,86.3,0.071,0.055,0.159,159,0,39404.50331
22754,20.76,86.5,0.069,0.048,0.082,158,0,38997.61589
22755,20.71,86.8,0.068,0.069,0.133,156,0,38679.7351
22756,20.65,86.9,0.068,0.04,0.141,154,0,38069.40397
22757,20.59,87,0.067,0.033,0.152,158,0,37815.09934
22758,20.55,87.2,0.066,0.033,0.145,151,0,37357.35099
22759,20.52,87.3,0.067,0.029,0.122,157,0,37103.04636
22760,20.51,87.5,0.067,0.059,0.122,151,0,36988.60927
22761,20.57,87.5,0.068,0.029,0.17,155,0,36747.01987
22762,20.51,87.4,0.073,0.044,0.115,158,0,37370.06623
22763,20.16,87.5,0.072,0.04,0.115,150,0,38247.41722
22764,20.06,87.7,0.074,0.033,0.17,157,0,39112.05298
22765,20.2,87.7,0.077,0.044,0.189,155,0,40014.83444
22766,20.12,87.5,0.072,0.048,0.126,150,0,40320
22767,19.94,87.6,0.081,0.069,0.107,154,0,39938.54305
22768,19.98,87.6,0.08,0.048,0.111,152,0,39201.0596
22769,20.15,87.6,0.079,0.055,0.133,155,0,38298.27815
22770,20.07,87.6,0.073,0.044,0.189,159,0,37357.35099
22771,19.96,87.3,0.077,0.051,0.107,153,0,37192.05298
22772,19.91,87.4,0.075,0.04,0.133,152,0,36632.58278
22773,20,87.4,0.076,0.029,0.115,158,0,34267.54967
22774,19.94,87.3,0.074,0.059,0.119,155,0,32220.39735
22775,19.95,87.4,0.076,0.055,0.107,154,0,30910.72848
22776,20,87.2,0.075,0.073,0.096,158,0,29880.7947
22777,20.03,87.2,0.071,0.048,0.178,156,0,29232.31788
22778,20.11,87.2,0.074,0.037,0.122,156,0,28329.53642
22779,20.28,87.2,0.074,0.077,0.126,159,0,27820.92715
22780,20.41,86.9,0.073,0.051,0.148,154,0,26765.56291
22781,20.4,86.8,0.071,0.051,0.156,154,0,25227.01987
22782,20.41,86.8,0.07,0.037,0.159,157,0,24044.50331
22783,20.37,86.7,0.069,0.044,0.126,152,0,23370.59603
22784,20.37,86.6,0.072,0.04,0.111,156,0,23014.56954
22785,20.36,86.6,0.072,0.051,0.133,159,0,22785.69536
22786,20.35,86.6,0.069,0.033,0.13,154,0,22569.53642
22787,20.32,86.6,0.068,0.062,0.163,155,0,22455.09934
22788,20.35,86.6,0.068,0.227,0.185,154,0,22175.36424
22789,20.34,86.6,0.068,0.593,0.519,153,0,22073.64238
22790,20.35,86.6,0.069,0.936,0.775,151,0,22607.68212
22791,20.37,86.4,0.073,1.335,1.142,159,0,22556.82119
22792,20.39,86.3,0.075,2.29,1.794,151,0,22429.66887
22793,20.41,86.4,0.076,2.996,2.379,153,0,22734.83444
22794,20.34,86.6,0.074,2.897,2.235,154,0,22900.13245
22795,20.33,86.6,0.074,4.056,3.187,159,0,23332.45033
22796,20.28,86.8,0.074,5.201,4.133,153,0,23485.03311
22797,20.09,87.2,0.071,5.439,4.285,155,0,23904.63576
22798,20.11,87.3,0.069,8.56,7.26,155,0,23790.19868
22799,20.05,87.1,0.072,9.71,8.25,158,0,23993.64238
22800,20.13,87.2,0.077,17.1,13.13,159,0,24336.95364
22801,20.17,87.1,0.073,52.9,42.62,153,0,24654.83444
22802,20.13,87.5,0.071,74.7,64.06,157,0,25239.7351
22803,20.3,87.7,0.065,104.2,82.6,157,0,25608.47682
22804,20.33,87.7,0.065,147.3,118,150,0,25735.62914
22805,20.3,87.6,0.067,161.7,130.2,158,0,25989.93377
22806,20.2,87.4,0.068,196.4,163.6,152,0,26473.11258
22807,20.36,87.2,0.072,210.7,182.2,154,0,27108.87417
22808,20.61,87,0.073,289.5,244.6,150,0,27922.64901
22809,21.05,86.9,0.068,286.2,242.2,154,0,28265.96026
22810,20.78,85.3,0.074,113.9,94.5,150,0,28952.58278
22811,20.91,84.8,0.079,232.6,192.5,152,0,29308.60927
22812,21.17,84.6,0.08,561,477.8,154,0,29423.04636
22813,21.14,82.6,0.083,261.4,199.6,156,0,30249.53642
22814,21.21,81.7,0.082,430.3,358.9,154,0,30427.54967
22815,21.75,81.1,0.084,432.1,367.6,153,0,30859.86755
22816,22.1,78.4,0.082,587.6,531.8,158,0,31482.91391
22817,22.87,76.4,0.082,776,738,153,0,31762.64901
22818,23.35,72,0.073,781,703,153,0,32067.81457
22819,23.35,69.07,0.081,802,599.8,158,0,32601.8543
22820,24.18,68.47,0.081,816,362,150,0,32601.8543
22821,24.44,64.8,0.084,702,215.2,152,0,32945.16556
22822,24.65,63.73,0.081,804,195.4,153,0,33364.76821
22823,24.81,62.29,0.072,854,193.6,156,0,33720.7947
22824,25.08,61.86,0.073,869,202.1,154,0,33949.66887
22825,24.84,65.53,0.069,891,198.4,150,0,34165.82781
22826,24.62,65.36,0.073,869,161.5,155,0,34229.40397
22827,24.87,66.03,0.072,864,160.6,152,0,34445.56291
22828,24.73,65.1,0.069,873,143.5,151,0,34560
22829,24.73,63.03,0.071,879,130.1,150,0,34712.58278
22830,24.5,62.09,0.071,884,125.5,156,0,34890.59603
22831,24.3,62.22,0.072,886,123.2,158,0,34941.45695
22832,24.24,61.19,0.07,889,124.8,157,0,34610.86093
22833,24.46,58.32,0.07,897,129.4,151,0,35335.62914
22834,24.36,59.56,0.073,892,121.2,156,0,35628.07947
22835,24.27,59.26,0.072,874,111.5,153,0,35856.95364
22836,24.59,58.32,0.072,869,107.2,156,0,35691.65563
22837,24.6,57.39,0.069,868,106.9,153,0,35729.80132
22838,24.42,57.29,0.07,859,106.1,152,0,35856.95364
22839,24.32,57.79,0.072,842,106.1,157,0,35844.23841
22840,24.52,57.89,0.071,830,106.9,157,0,35793.37748
22841,24.29,56.65,0.073,826,104.9,154,0,35869.66887
22842,24.46,55.55,0.07,809,102.3,159,0,35666.22517
22843,24.81,54.28,0.072,796,98.6,157,0,35551.78808
22844,25.05,53.88,0.072,781,98.4,156,0,35488.21192
22845,25.07,53.91,0.07,766,98.2,157,0,35488.21192
22846,25.19,53.45,0.072,748,98.6,152,0,35551.78808
22847,25.26,52.88,0.07,726,96.5,159,0,35462.78146
22848,25.58,52.88,0.071,714,99,152,0,35500.92715
22849,25.35,53.28,0.07,712,111.5,159,0,35386.49007
22850,25.1,53.88,0.069,385.5,148.3,152,0,35551.78808
22851,24.73,56.51,0.071,453.2,168.5,158,0,35272.05298
22852,24.69,56.81,0.072,558.7,157.6,153,0,35017.74834
22853,24.77,56.48,0.072,560.2,118.3,154,0,34369.27152
22854,24.71,56.11,0.069,566.9,105.6,151,0,34343.84106
22855,24.88,55.31,0.072,536.2,134.4,150,0,35411.92053
22856,25.07,55.18,0.072,508.3,228.2,150,0,35691.65563
22857,25,54.74,0.073,474.6,366.2,155,0,35856.95364
22858,24.92,55.57,0.073,446.1,430.3,154,0,36365.56291
22859,24.99,55.54,0.072,413.4,418.3,158,0,36810.59603
22860,24.89,56.21,0.073,387,394.6,151,0,37001.3245
22861,25.12,54.34,0.071,353.1,359.9,152,0,37560.7947
22862,25.35,52.47,0.071,325.4,332.3,155,0,38527.15232
22863,25.24,53.44,0.071,294.2,300.7,150,0,39544.37086
22864,25.02,56.34,0.07,264.3,270.5,157,0,40510.72848
22865,24.36,59.68,0.073,234.3,239.7,154,0,41388.07947
22866,23.97,61.08,0.071,203.4,208.1,151,0,42405.29801
22867,23.62,63.04,0.071,169.6,172.4,159,0,43765.82781
22868,23.34,65.38,0.072,138,138.9,158,0,46372.45033
22869,23.33,65.24,0.07,107.9,106.9,159,0,47567.68212
22870,23.07,66.28,0.076,78.4,75.6,158,0,46715.76159
22871,22.8,67.72,0.071,58.89,56.05,156,0,44706.75497
22872,22.66,68.75,0.074,38.97,35.75,150,0,44134.56954
22873,22.54,69.72,0.077,25.86,22.86,154,0,44236.29139
22874,22.29,70.5,0.073,15.86,13.56,151,0,45100.92715
22875,22.23,70.9,0.073,8.11,6.93,152,0,45774.83444
22876,22.13,71.4,0.073,3.558,2.961,150,0,45431.52318
22877,22.08,71.9,0.069,1.298,1.141,152,0,45444.23841
22878,21.98,72.7,0.071,0.318,0.315,158,0,45609.53642
22879,22.16,73.6,0.077,0.088,0.13,159,0,45215.36424
22880,21.94,75.5,0.072,0.066,0.137,156,0,44948.34437
22881,21.81,76.4,0.077,0.066,0.111,154,0,44605.03311
22882,21.68,77.2,0.081,0.066,0.137,156,0,44045.56291
22883,21.48,78.1,0.08,0.077,0.107,158,0,43943.84106
22884,21.35,78.8,0.079,0.04,0.133,155,0,44147.28477
22885,21.23,79.5,0.079,0.066,0.126,152,0,44058.27815
22886,21.11,80.1,0.066,0.055,0.111,155,0,44045.56291
22887,21.09,80.3,0.075,0.062,0.137,155,0,44363.44371
22888,20.93,80.7,0.079,0.062,0.141,154,0,44261.72185
22889,20.73,80.9,0.079,0.04,0.126,152,0,44070.99338
22890,20.5,80.3,0.08,0.051,0.115,157,0,43905.69536
22891,21.21,76.4,0.081,0.073,0.096,159,0,43549.66887
22892,21.57,70.8,0.079,0.091,0.13,156,0,43219.07285
22893,21.61,68.05,0.083,0.062,0.174,153,0,42621.45695
22894,21.56,67.34,0.085,0.077,0.111,150,0,42138.27815
22895,21.53,67.04,0.081,0.059,0.096,159,0,41655.09934
22896,21.51,67.08,0.083,0.059,0.145,155,0,41133.77483
22897,21.45,67.08,0.08,0.095,0.096,154,0,40281.8543
22898,21.42,66.94,0.08,0.069,0.133,158,0,39760.5298
22899,21.44,66.78,0.08,0.084,0.085,152,0,39226.49007
22900,21.41,67.08,0.082,0.048,0.122,153,0,38603.44371
22901,21.25,68.08,0.083,0.069,0.122,150,0,38374.56954
22902,21.04,69.08,0.082,0.066,0.1,153,0,38247.41722
22903,20.89,69.45,0.084,0.062,0.145,152,0,37840.5298
22904,20.76,69.91,0.082,0.033,0.133,153,0,37382.78146
22905,20.6,70.8,0.079,0.059,0.1,156,0,37573.50993
22906,20.48,71.3,0.082,0.073,0.145,154,0,37853.24503
22907,20.24,72.6,0.079,0.069,0.122,150,0,38565.29801
22908,20.18,72.8,0.081,0.037,0.156,150,0,39785.96026
22909,20.12,73,0.082,0.04,0.145,156,0,40612.45033
22910,20.07,73.1,0.083,0.059,0.104,155,0,40777.74834
22911,20.03,73.1,0.08,0.062,0.159,156,0,40370.86093
22912,20.01,73.2,0.082,0.073,0.137,153,0,39468.07947
22913,19.95,73.4,0.082,0.051,0.119,156,0,38908.60927
22914,19.96,73.4,0.08,0.04,0.126,159,0,38082.11921
22915,19.95,73.4,0.08,0.069,0.122,157,0,37675.23179
22916,19.92,73.4,0.083,0.069,0.13,157,0,36975.89404
22917,19.87,73.4,0.08,0.044,0.148,153,0,34521.8543
22918,19.85,73.5,0.082,0.073,0.096,153,0,32500.13245
22919,19.77,73.8,0.08,0.066,0.126,157,0,31304.90066
22920,19.65,74.4,0.081,0.055,0.133,157,0,30452.98013
22921,19.6,74.4,0.081,0.044,0.13,157,0,29728.21192
22922,19.53,74.7,0.082,0.08,0.122,158,0,29295.89404
22923,19.4,75.2,0.079,0.055,0.182,150,0,28545.69536
22924,19.31,75.4,0.081,0.062,0.104,158,0,27375.89404
22925,19.34,75.4,0.079,0.04,0.163,159,0,25595.76159
22926,19.36,75.3,0.08,0.051,0.122,153,0,24375.09934
22927,19.3,75.4,0.079,0.044,0.126,157,0,23650.33113
22928,19.25,75.4,0.08,0.051,0.137,150,0,23192.58278
22929,19.1,75.7,0.079,0.051,0.13,156,0,22823.84106
22930,19.02,76,0.08,0.073,0.145,154,0,22671.25828
22931,18.98,76.2,0.082,0.263,0.285,154,0,22404.23841
22932,19.01,76.3,0.08,1.225,1.082,159,0,22188.07947
22933,18.93,76.3,0.08,3.588,3.109,156,0,22035.49669
22934,18.71,76.9,0.085,9.4,8.07,152,0,22429.66887
22935,18.57,77.6,0.08,19.24,16.08,152,0,22467.81457
22936,18.77,77.5,0.078,32.24,26.27,150,0,22416.95364
22937,18.88,76.9,0.084,49.04,41.6,154,0,22480.5298
22938,18.95,76.7,0.08,71.6,62.49,150,0,22531.39073
22939,19.14,76.4,0.081,94.2,83,158,0,22556.82119
22940,19.38,75.8,0.082,117.8,104.7,156,0,22569.53642
22941,19.47,74.9,0.079,148.1,132.8,152,0,23014.56954
22942,19.53,74.7,0.081,178.9,161.7,153,0,23650.33113
